id	cluster_name	infomap	central_concept	concepticon_id	concepticon_gloss	family_frequency	language_frequency	word_frequency
1877	infomap_1_GIVE	1	GIVE	808	DRIP (FALL IN GLOBULES)	7	73	122
1878	infomap_7_SPEAK	7	SPEAK	475	UNTRUTH	18	105	121
1879	infomap_86_PEPPER	86	PEPPER	2041	HEMP	1	9	9
1880	infomap_30_KNIFE	30	KNIFE	386	BATTLE-AXE	34	251	277
1881	infomap_65_FISH	65	FISH	1110	SHARK	29	375	425
1882	infomap_33_FROST	33	FROST	2483	COLD (OF WEATHER)	31	348	454
1883	infomap_3_THAT	3	THAT	1460	IN	41	344	409
1884	infomap_1_GIVE	1	GIVE	2033	DELIVER	1	8	8
1885	infomap_7_SPEAK	7	SPEAK	2946	CRADLE	21	113	126
1886	infomap_1_GIVE	1	GIVE	1398	DRY	155	2075	2490
1887	infomap_24_MOUTH	24	MOUTH	483	COMPOUND	3	67	69
1888	infomap_1_GIVE	1	GIVE	1913	PRESS	68	667	895
1889	infomap_1_GIVE	1	GIVE	2032	WARM UP	2	57	57
1890	infomap_17_VINE	17	VINE	2993	STROKE (OF PEN)	18	100	116
1891	infomap_1_GIVE	1	GIVE	1558	SIMILAR	65	363	513
1892	infomap_1_GIVE	1	GIVE	1373	TEA	36	259	275
1893	infomap_60_GRIEF	60	GRIEF	1668	GRIEF	68	562	876
1894	infomap_12_TIME	12	TIME	2110	WARM (OF WEATHER)	14	198	250
1895	infomap_1_GIVE	1	GIVE	423	GET LOST	2	144	174
1896	infomap_146_SIGN	146	SIGN	1751	BIRTHMARK	1	7	7
1897	infomap_54_CALL	54	CALL	180	CALL BY NAME	65	435	559
1898	infomap_52_PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)	52	PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)	2692	MATERNAL UNCLE (MOTHER'S BROTHER)	3	94	102
1899	infomap_1_GIVE	1	GIVE	1282	FAT (FROM ANIMALS)	18	195	226
1900	infomap_30_KNIFE	30	KNIFE	356	SHEARS	53	453	494
1901	infomap_127_HUNGER	127	HUNGER	848	THIRST	55	504	562
1902	infomap_130_FORBID	130	FORBID	3201	HINDER OR PREVENT	43	266	400
1903	infomap_26_PERSON	26	PERSON	384	FREEMAN	29	214	265
1904	infomap_69_LETTER	69	LETTER	1612	LETTER	37	270	307
1905	infomap_63_BEESWAX	63	BEESWAX	2363	CHAFF (HUSK)	5	71	71
1906	infomap_14_CHILD (DESCENDANT)	14	CHILD (DESCENDANT)	1618	GRANDSON	67	439	587
1907	infomap_1_GIVE	1	GIVE	1113	WRAP	73	586	783
1908	infomap_1_GIVE	1	GIVE	299	SCOLD	58	431	591
1909	infomap_1_GIVE	1	GIVE	1823	BORROW	59	596	939
1910	infomap_35_IMMEDIATELY	35	IMMEDIATELY	2881	URGE (SOMEONE)	18	98	117
1911	infomap_84_SWEET POTATO	84	SWEET POTATO	593	POTATO	60	520	617
1912	infomap_32_HAND	32	HAND	1277	HAND	128	1509	1727
1913	infomap_122_STOCKING	122	STOCKING	240	ELECTION	20	32	34
1914	infomap_125_WAVE	125	WAVE	891	TIDE	23	164	227
1915	infomap_86_PEPPER	86	PEPPER	1871	CAMEL	34	260	283
1916	infomap_1_GIVE	1	GIVE	1417	KILL	146	2013	2583
1917	infomap_1_GIVE	1	GIVE	2972	SLEEP (STATE)	19	102	112
1918	infomap_1_GIVE	1	GIVE	380	WRINKLED	56	408	527
1919	infomap_1_GIVE	1	GIVE	1573	SWELL	42	932	1048
1920	infomap_2_SEED	2	SEED	123	FOREHEAD	119	1145	1257
1921	infomap_66_HATE	66	HATE	1848	QUARREL	57	526	821
1922	infomap_37_HOLE	37	HOLE	1670	RAPIDS	15	50	54
1923	infomap_5_TREE	5	TREE	751	SHRUB	1	34	36
1924	infomap_90_ROAR (OF SEA)	90	ROAR (OF SEA)	2897	CHIME (ACTION)	16	95	102
1925	infomap_2_SEED	2	SEED	659	REED	2	168	392
1926	infomap_32_HAND	32	HAND	1744	SPLEEN	42	272	289
1927	infomap_68_BLADDER	68	BLADDER	457	BLIND PERSON	6	283	310
1928	infomap_1_GIVE	1	GIVE	717	SWEET	87	956	1091
1929	infomap_9_GOOD	9	GOOD	1976	MERRY	21	118	146
1930	infomap_28_LEG	28	LEG	2240	CORAL SNAKE	12	40	42
1931	infomap_50_STONE OR ROCK	50	STONE OR ROCK	1690	FENCE	80	955	1137
1932	infomap_4_EARTH (SOIL)	4	EARTH (SOIL)	723	PLACE (POSITION)	73	705	963
1933	infomap_1_GIVE	1	GIVE	2706	GNAW	4	98	99
1934	infomap_14_CHILD (DESCENDANT)	14	CHILD (DESCENDANT)	1366	BOY	99	1219	1487
1935	infomap_1_GIVE	1	GIVE	1046	SHUT	75	738	948
1936	infomap_8_MIND	8	MIND	2975	THOUGHT	22	115	132
1937	infomap_89_WOLF	89	WOLF	2194	FRONT (PART)	3	104	105
1938	infomap_1_GIVE	1	GIVE	1069	GLUE	60	416	515
1939	infomap_1_GIVE	1	GIVE	493	FIVE	119	1372	1475
1940	infomap_109_MEDICINE	109	MEDICINE	1372	MEDICINE	81	857	1101
1941	infomap_70_NOTHING	70	NOTHING	2279	NO OR NOT	5	343	376
1942	infomap_9_GOOD	9	GOOD	100	FAITHFUL	40	265	347
1943	infomap_8_MIND	8	MIND	654	PLASTIC	20	32	35
1944	infomap_1_GIVE	1	GIVE	479	GROW	85	774	968
1945	infomap_117_PIG	117	PIG	3154	WILD BOAR	10	204	320
1946	infomap_1_GIVE	1	GIVE	1119	DIVIDE	73	782	951
1947	infomap_29_BAT	29	BAT	235	FLYING FOX	38	533	588
1948	infomap_3_THAT	3	THAT	1214	THIS	118	1576	1989
1949	infomap_1_GIVE	1	GIVE	3058	GRAZE	3	85	86
1950	infomap_25_BLAME	25	BLAME	1067	JUDGMENT	33	238	292
1951	infomap_3_THAT	3	THAT	136	HERE	68	1024	1234
1952	infomap_113_TUESDAY	113	TUESDAY	1694	WEDNESDAY	51	380	413
1953	infomap_50_STONE OR ROCK	50	STONE OR ROCK	2125	STONE OR ROCK	69	369	595
1954	infomap_144_PHYSICIAN	144	PHYSICIAN	2137	MAGICIAN	60	312	492
1955	infomap_98_RAFT	98	RAFT	416	OUTRIGGER	18	158	189
1956	infomap_137_SAME-SEX YOUNGER SIBLING	137	SAME-SEX YOUNGER SIBLING	3039	DIFFERENT-SEX OLDER SIBLING	6	324	555
1957	infomap_112_EYEBROW	112	EYEBROW	1173	EYEBROW	68	700	771
1958	infomap_1_GIVE	1	GIVE	1094	FASTEN	3	428	488
1959	infomap_1_GIVE	1	GIVE	765	MOVE	61	494	715
1960	infomap_1_GIVE	1	GIVE	3308	STRIKE (SOMEONE)	21	106	147
1961	infomap_50_STONE OR ROCK	50	STONE OR ROCK	3179	CORAL ROCK	5	69	74
1962	infomap_5_TREE	5	TREE	1295	STICK	66	955	1163
1963	infomap_47_NECKLACE	47	NECKLACE	2012	COLLAR	50	451	524
1964	infomap_137_SAME-SEX YOUNGER SIBLING	137	SAME-SEX YOUNGER SIBLING	3037	SAME-SEX OLDER SIBLING	5	229	319
1965	infomap_10_SON-IN-LAW (OF MAN)	10	SON-IN-LAW (OF MAN)	1327	UNCLE	64	454	707
1966	infomap_13_RED	13	RED	1959	RAW	82	605	681
1967	infomap_1_GIVE	1	GIVE	3055	SWINDLE	1	50	52
1968	infomap_1_GIVE	1	GIVE	1290	ELEPHANT	34	632	687
1969	infomap_137_SAME-SEX YOUNGER SIBLING	137	SAME-SEX YOUNGER SIBLING	3038	SAME-SEX YOUNGER SIBLING	5	225	277
1970	infomap_24_MOUTH	24	MOUTH	1380	TOOTH	196	2539	2948
1971	infomap_120_DISTANCE	120	DISTANCE	2948	GAP (DISTANCE)	17	99	115
1972	infomap_1_GIVE	1	GIVE	3163	SQUAT	3	58	65
1973	infomap_55_BOW	55	BOW	876	ARCH	25	217	252
1974	infomap_4_EARTH (SOIL)	4	EARTH (SOIL)	1145	SWAMP	80	496	634
1975	infomap_140_GLASS	140	GLASS	1171	MIRROR	69	525	580
1976	infomap_54_CALL	54	CALL	526	HOWL	63	405	470
1977	infomap_1_GIVE	1	GIVE	3124	PLAY (INSTRUMENT)	2	26	31
1978	infomap_1_GIVE	1	GIVE	371	PICK UP	63	630	813
1979	infomap_26_PERSON	26	PERSON	1644	RELATIVES	62	511	656
1980	infomap_39_BARK	39	BARK	598	SHELL	57	447	535
1981	infomap_141_DYE	141	DYE	157	DYE	61	502	586
1982	infomap_1_GIVE	1	GIVE	2904	RINSE	18	100	115
1983	infomap_7_SPEAK	7	SPEAK	1307	LANGUAGE	77	738	831
1984	infomap_1_GIVE	1	GIVE	1447	GIVE	180	2301	2942
1985	infomap_22_WOUND	22	WOUND	2327	BECOME SICK	20	121	139
1986	infomap_1_GIVE	1	GIVE	3046	FODDER	1	57	108
1987	infomap_107_EAR	107	EAR	2797	SESAME	2	38	38
1988	infomap_53_HEAD	53	HEAD	1614	SUMMIT	21	111	130
1989	infomap_6_TALL	6	TALL	2772	KITCHEN KNIFE	3	50	50
1990	infomap_47_NECKLACE	47	NECKLACE	802	ADAM'S APPLE	16	55	62
1991	infomap_13_RED	13	RED	2097	NOW OR TODAY	1	159	175
1992	infomap_22_WOUND	22	WOUND	2664	SCAB	1	7	7
1993	infomap_96_NETBAG	96	NETBAG	1065	SPIDER WEB	52	346	391
1994	infomap_52_PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)	52	PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)	2170	PATERNAL AUNT (WIFE OF FATHER'S OLDER BROTHER)	1	47	49
1995	infomap_1_GIVE	1	GIVE	92	SPOIL (SOMEBODY OR SOMETHING)	20	104	117
1996	infomap_1_GIVE	1	GIVE	1709	FIFTEEN	51	473	487
1997	infomap_1_GIVE	1	GIVE	499	CURE	62	604	902
1998	infomap_109_MEDICINE	109	MEDICINE	969	CIGARETTE	24	73	84
1999	infomap_35_IMMEDIATELY	35	IMMEDIATELY	1963	IMMEDIATELY	69	510	669
2000	infomap_47_NECKLACE	47	NECKLACE	2956	TUBE	20	105	114
2001	infomap_6_TALL	6	TALL	1202	BIG	166	2368	2884
2002	infomap_1_GIVE	1	GIVE	353	STRIKE	8	326	475
2003	infomap_1_GIVE	1	GIVE	66	KNEEL	64	552	619
2004	infomap_37_HOLE	37	HOLE	2144	SPRING OR WELL	69	366	653
2005	infomap_10_SON-IN-LAW (OF MAN)	10	SON-IN-LAW (OF MAN)	2267	SON-IN-LAW (OF MAN)	59	338	378
2006	infomap_2_SEED	2	SEED	267	NIT	57	535	561
2007	infomap_5_TREE	5	TREE	889	FLAME	64	495	571
2008	infomap_29_BAT	29	BAT	164	KANGAROO	17	46	51
2009	infomap_13_RED	13	RED	156	RED	157	2215	2628
2010	infomap_2_SEED	2	SEED	191	NUT	43	277	320
2011	infomap_1_GIVE	1	GIVE	783	VICTORY	45	299	357
2012	infomap_70_NOTHING	70	NOTHING	1478	WITHOUT	18	58	98
2013	infomap_6_TALL	6	TALL	98	ALL	137	1873	2451
2014	infomap_176_ADULTERY	176	ADULTERY	902	ADULTERY	41	297	357
2015	infomap_61_THING	61	THING	2982	GIFT	20	109	136
2016	infomap_55_BOW	55	BOW	994	BOW	95	1519	1660
2017	infomap_43_YOUNGER BROTHER	43	YOUNGER BROTHER	2314	BROTHER-IN-LAW	7	136	169
2018	infomap_38_HARD	38	HARD	785	STRONG	42	354	419
2019	infomap_162_SISTER-IN-LAW (HUSBAND'S OLDER SISTER)	162	SISTER-IN-LAW (HUSBAND'S OLDER SISTER)	2701	SISTER-IN-LAW (HUSBANDS YOUNGER SISTER)	1	18	19
2020	infomap_143_ALCOHOL (FERMENTED DRINK)	143	ALCOHOL (FERMENTED DRINK)	1639	BEER	42	391	457
2021	infomap_1_GIVE	1	GIVE	2117	DESIRE	3	58	105
2022	infomap_177_WIDOWER	177	WIDOWER	1981	WIDOWER	57	349	390
2023	infomap_91_MASON	91	MASON	877	MASON	30	245	284
2024	infomap_62_FIFTY	62	FIFTY	1965	LOINCLOTH	3	286	320
2025	infomap_1_GIVE	1	GIVE	571	STING	20	187	227
2026	infomap_111_MILK	111	MILK	635	MILK	88	1224	1551
2027	infomap_1_GIVE	1	GIVE	469	PANDANUS	9	341	462
2028	infomap_1_GIVE	1	GIVE	415	CARRY UNDER ARM	44	261	283
2029	infomap_57_PRICE	57	PRICE	2716	BLAME (SOMEBODY)	1	18	18
2030	infomap_1_GIVE	1	GIVE	1706	ELEVEN	66	710	736
2031	infomap_106_VULTURE	106	VULTURE	2062	INTEREST	1	57	57
2032	infomap_1_GIVE	1	GIVE	1279	FAT (OBESE)	29	529	594
2033	infomap_1_GIVE	1	GIVE	1767	SCRAPE	80	574	928
2034	infomap_1_GIVE	1	GIVE	2325	PULL OUT	4	164	233
2035	infomap_78_JAW	78	JAW	966	BRAKE	19	30	32
2036	infomap_45_CAT	45	CAT	2241	WILD CAT	4	71	75
2037	infomap_15_LOW	15	LOW	54	SHRINK	2	23	23
2038	infomap_160_SHARP	160	SHARP	1396	SHARP	105	1528	1946
2039	infomap_78_JAW	78	JAW	986	TOMATO	2	130	164
2040	infomap_23_HOOK	23	HOOK	1258	FINGERNAIL	142	1812	2002
2041	infomap_140_GLASS	140	GLASS	1375	WINDOW	68	652	716
2042	infomap_127_HUNGER	127	HUNGER	1864	HUNGER	71	633	718
2043	infomap_98_RAFT	98	RAFT	1664	RAFT	44	274	310
2044	infomap_1_GIVE	1	GIVE	1635	OBEY	58	383	498
2045	infomap_1_GIVE	1	GIVE	378	PINCH	62	457	645
2046	infomap_95_STALLION	95	STALLION	2487	MALE PIG	1	18	20
2047	infomap_72_MUTE	72	MUTE	379	BLUNT	81	1052	1220
2048	infomap_1_GIVE	1	GIVE	1536	UNDERSTAND	73	574	733
2049	infomap_1_GIVE	1	GIVE	1096	SONG	43	415	650
2050	infomap_1_GIVE	1	GIVE	588	BROKEN	50	303	412
2051	infomap_2_SEED	2	SEED	1248	EYE	196	2680	3136
2052	infomap_25_BLAME	25	BLAME	1682	GUILTY	44	306	361
2053	infomap_1_GIVE	1	GIVE	845	MURDER	58	339	407
2054	infomap_3_THAT	3	THAT	2312	YOU (OBLIQUE CASE OF YOU)	1	100	108
2055	infomap_172_ARMY	172	ARMY	1941	SOLDIER	50	371	476
2056	infomap_1_GIVE	1	GIVE	387	SLING	49	259	295
2057	infomap_105_AMOUNT	105	AMOUNT	2987	AMOUNT	17	93	110
2058	infomap_1_GIVE	1	GIVE	291	PULL OFF (SKIN)	59	341	425
2059	infomap_30_KNIFE	30	KNIFE	20	SCYTHE	7	215	317
2060	infomap_103_PINE	103	PINE	1855	BIRCH	30	334	361
2061	infomap_10_SON-IN-LAW (OF MAN)	10	SON-IN-LAW (OF MAN)	2266	SON-IN-LAW (OF WOMAN)	56	301	340
2062	infomap_34_BOWL	34	BOWL	1530	BOWL	54	468	593
2063	infomap_1_GIVE	1	GIVE	2867	CALCULATE	20	154	169
2064	infomap_164_BAG	164	BAG	2990	SACK	22	128	140
2065	infomap_2_SEED	2	SEED	797	TESTICLES	74	675	832
2066	infomap_58_MOUNTAIN	58	MOUNTAIN	1589	HUMMINGBIRD	16	65	69
2067	infomap_1_GIVE	1	GIVE	2152	THERE IS OR THERE ARE	6	99	100
2068	infomap_89_WOLF	89	WOLF	912	COYOTE	10	13	15
2069	infomap_136_STORY	136	STORY	2964	NEWS	20	126	142
2070	infomap_1_GIVE	1	GIVE	702	CATCH	87	642	786
2071	infomap_26_PERSON	26	PERSON	2422	SOMEONE	3	85	87
2072	infomap_20_DARK	20	DARK	706	DARK	82	859	992
2073	infomap_1_GIVE	1	GIVE	3063	RAMIE	3	82	82
2074	infomap_113_TUESDAY	113	TUESDAY	2846	MARCH	22	180	196
2075	infomap_4_EARTH (SOIL)	4	EARTH (SOIL)	140	PADDY FIELD	12	137	145
2076	infomap_128_MARKET	128	MARKET	1700	SATURDAY	53	384	426
2077	infomap_150_FEBRUARY	150	FEBRUARY	2851	AUGUST	22	179	194
2078	infomap_187_MAKE A JOKE	187	MAKE A JOKE	2760	MAKE A JOKE	6	41	49
2079	infomap_23_HOOK	23	HOOK	502	NAIL (TOOL)	68	568	683
2080	infomap_104_STRING	104	STRING	772	BELT	70	491	612
2081	infomap_28_LEG	28	LEG	447	LOWER LEG	15	56	71
2082	infomap_46_SOFT	46	SOFT	1691	FLEXIBLE	2	12	16
2083	infomap_59_CATTLE	59	CATTLE	1989	CALF	57	753	913
2084	infomap_2_SEED	2	SEED	399	PLANTAIN	17	78	81
2085	infomap_6_TALL	6	TALL	2999	EVERYWHERE	21	114	141
2086	infomap_19_CHIEFTAIN	19	CHIEFTAIN	852	PRIEST	53	360	492
2087	infomap_1_GIVE	1	GIVE	365	SPLASH	50	315	392
2088	infomap_48_SHOULDER	48	SHOULDER	1482	SHOULDER	135	1686	2121
2089	infomap_25_BLAME	25	BLAME	839	ERR	2	10	13
2090	infomap_98_RAFT	98	RAFT	1844	BOAT	71	794	932
2091	infomap_16_RIVER	16	RIVER	1474	SEA	94	1161	1299
2092	infomap_4_EARTH (SOIL)	4	EARTH (SOIL)	2159	GROUND	104	937	1042
2093	infomap_1_GIVE	1	GIVE	1311	VERY	24	234	295
2094	infomap_38_HARD	38	HARD	377	LOUD	55	352	436
2095	infomap_126_NUMBER	126	NUMBER	1356	NUMBER	20	137	216
2096	infomap_8_MIND	8	MIND	870	BREATH	23	257	333
2097	infomap_64_OLD	64	OLD	1496	GRANDMOTHER	81	876	1115
2098	infomap_75_PATH	75	PATH	2457	PATH OR ROAD	93	926	1143
2099	infomap_20_DARK	20	DARK	2165	SLOWLY	3	34	36
2100	infomap_55_BOW	55	BOW	951	WEAPONS	49	281	320
2101	infomap_82_SWAY	82	SWAY	2901	SWING (SOMETHING)	20	103	122
2102	infomap_27_FUR	27	FUR	189	HAIR (BODY)	80	578	637
2103	infomap_28_LEG	28	LEG	1745	HIP	68	506	612
2104	infomap_56_SALTY	56	SALTY	1091	SALTY	64	551	590
2105	infomap_103_PINE	103	PINE	1740	PINE	40	474	528
2106	infomap_1_GIVE	1	GIVE	722	ATTACK	51	287	361
2107	infomap_1_GIVE	1	GIVE	257	WORSHIP	48	341	450
2108	infomap_8_MIND	8	MIND	688	LUNG	78	1128	1240
2109	infomap_23_HOOK	23	HOOK	1302	FORK	55	371	407
2110	infomap_5_TREE	5	TREE	2663	UMBILICAL CORD	1	1	1
2111	infomap_3_THAT	3	THAT	732	YOUR (SINGULAR)	7	354	485
2112	infomap_1_GIVE	1	GIVE	2547	CITY	1	48	48
2113	infomap_47_NECKLACE	47	NECKLACE	1860	BEAD	56	421	538
2114	infomap_1_GIVE	1	GIVE	1419	FEAR (BE AFRAID)	72	1083	1227
2115	infomap_17_VINE	17	VINE	1161	THREAD	74	661	767
2116	infomap_39_BARK	39	BARK	1543	SNAIL	59	468	707
2117	infomap_24_MOUTH	24	MOUTH	73	BEAK	59	338	366
2118	infomap_1_GIVE	1	GIVE	229	MOVE AWAY	1	124	142
2119	infomap_1_GIVE	1	GIVE	3069	FALSE	4	118	134
2120	infomap_50_STONE OR ROCK	50	STONE OR ROCK	1938	FORTRESS	27	219	277
2121	infomap_116_MILL	116	MILL	225	PESTLE	61	612	670
2122	infomap_1_GIVE	1	GIVE	3053	TIGHT	4	123	131
2123	infomap_73_OIL (ORGANIC SUBSTANCE)	73	OIL (ORGANIC SUBSTANCE)	1484	OIL (ORGANIC SUBSTANCE)	68	601	656
2124	infomap_1_GIVE	1	GIVE	1261	SING	104	1400	1555
2125	infomap_5_TREE	5	TREE	1254	HANDLE	21	218	310
2126	infomap_147_PATERNAL GRANDFATHER	147	PATERNAL GRANDFATHER	2560	PATERNAL GRANDFATHER	2	115	117
2127	infomap_6_TALL	6	TALL	1753	TOP	67	491	713
2128	infomap_9_GOOD	9	GOOD	1725	CORRECT (RIGHT)	87	1060	1314
2129	infomap_153_OVEN	153	OVEN	1143	OVEN	45	464	557
2130	infomap_2_SEED	2	SEED	239	FLOWER	100	1360	1531
2131	infomap_1_GIVE	1	GIVE	1975	CHECK	1	110	206
2132	infomap_59_CATTLE	59	CATTLE	934	BUFFALO	19	239	291
2133	infomap_12_TIME	12	TIME	1353	HOUR	50	346	389
2134	infomap_58_MOUNTAIN	58	MOUNTAIN	1683	BUSH	31	430	532
2135	infomap_61_THING	61	THING	2957	WARE	19	101	112
2136	infomap_105_AMOUNT	105	AMOUNT	2939	FLOCK (OF ANIMALS)	21	107	127
2137	infomap_21_WORM	21	WORM	3158	RICE EAR BUG	2	34	37
2138	infomap_5_TREE	5	TREE	1132	BEAM	51	426	506
2139	infomap_107_EAR	107	EAR	770	EARRING	63	481	543
2140	infomap_143_ALCOHOL (FERMENTED DRINK)	143	ALCOHOL (FERMENTED DRINK)	1524	WINE	45	430	475
2141	infomap_1_GIVE	1	GIVE	1456	THROW	102	1404	1843
2142	infomap_8_MIND	8	MIND	1018	MEMORY	18	98	114
2143	infomap_43_YOUNGER BROTHER	43	YOUNGER BROTHER	427	YOUNGER SIBLING	18	167	199
2144	infomap_133_STOMACH	133	STOMACH	804	WOMB	57	417	525
2145	infomap_1_GIVE	1	GIVE	146	SUGAR CANE	92	1158	1295
2146	infomap_1_GIVE	1	GIVE	1917	TIE	114	1611	2142
2147	infomap_16_RIVER	16	RIVER	663	BAY	50	387	478
2148	infomap_17_VINE	17	VINE	2397	LOBSTER	6	167	205
2149	infomap_31_HOUSE	31	HOUSE	1450	ROOM	50	363	464
2150	infomap_1_GIVE	1	GIVE	1184	DIMINISH	1	122	192
2151	infomap_31_HOUSE	31	HOUSE	403	GARDEN-HOUSE	28	208	233
2152	infomap_90_ROAR (OF SEA)	90	ROAR (OF SEA)	2863	DASH (OF VEHICLE)	16	98	120
2153	infomap_4_EARTH (SOIL)	4	EARTH (SOIL)	2962	MOORLAND	19	97	104
2154	infomap_18_END (OF SPACE)	18	END (OF SPACE)	742	END (OF SPACE)	67	469	630
2155	infomap_4_EARTH (SOIL)	4	EARTH (SOIL)	166	MAINLAND	44	342	389
2156	infomap_81_ONE TIME	81	ONE TIME	374	ONE TIME	24	163	189
2157	infomap_149_APRIL	149	APRIL	1114	BULLET	1	77	80
2158	infomap_15_LOW	15	LOW	1485	BELOW OR UNDER	86	954	1105
2159	infomap_42_HOW	42	HOW	1237	WHERE	113	1575	1937
2160	infomap_140_GLASS	140	GLASS	1898	SPECTACLES	23	37	40
2161	infomap_67_GUNPOWDER	67	GUNPOWDER	926	RICE	58	636	706
2162	infomap_1_GIVE	1	GIVE	2782	FOOT (MEASURE)	3	88	89
2163	infomap_4_EARTH (SOIL)	4	EARTH (SOIL)	1632	FLOOR	72	516	609
2164	infomap_120_DISTANCE	120	DISTANCE	2978	DISTANCE	17	99	118
2165	infomap_149_APRIL	149	APRIL	2036	JANUARY	22	191	206
2166	infomap_160_SHARP	160	SHARP	372	POINTED	71	517	630
2167	infomap_70_NOTHING	70	NOTHING	1240	NOT	100	857	1070
2168	infomap_1_GIVE	1	GIVE	369	OWE	49	372	411
2169	infomap_131_CHURCH	131	CHURCH	673	SCHOOL	52	370	432
2170	infomap_1_GIVE	1	GIVE	592	PISS	78	764	931
2171	infomap_73_OIL (ORGANIC SUBSTANCE)	73	OIL (ORGANIC SUBSTANCE)	132	SAUCE	3	68	69
2172	infomap_1_GIVE	1	GIVE	2004	BEND	63	444	604
2173	infomap_1_GIVE	1	GIVE	712	RICH	68	645	764
2174	infomap_1_GIVE	1	GIVE	1039	SHOW	78	627	742
2175	infomap_1_GIVE	1	GIVE	2396	KNOCK	24	284	434
2176	infomap_16_RIVER	16	RIVER	3310	SHORE OR BANK	6	20	25
2177	infomap_4_EARTH (SOIL)	4	EARTH (SOIL)	1105	CAMP	22	199	216
2178	infomap_1_GIVE	1	GIVE	1103	SACRIFICE	44	456	714
2179	infomap_121_BODY LOUSE	121	BODY LOUSE	310	HEAD LOUSE	25	75	81
2180	infomap_49_CRAB	49	CRAB	1857	CROCODILE	81	977	1112
2181	infomap_181_BACK (DIRECTION)	181	BACK (DIRECTION)	2910	BACK (DIRECTION)	21	121	145
2182	infomap_67_GUNPOWDER	67	GUNPOWDER	2026	RICE PLANT	6	241	254
2183	infomap_67_GUNPOWDER	67	GUNPOWDER	973	NOODLE	1	65	65
2184	infomap_1_GIVE	1	GIVE	2104	HOLD OR TAKE	4	57	72
2185	infomap_64_OLD	64	OLD	2039	MAGPIE	2	178	182
2186	infomap_11_CLOTH	11	CLOTH	292	RUG	33	231	326
2187	infomap_76_GOAT	76	GOAT	1345	EWE	41	268	306
2188	infomap_55_BOW	55	BOW	1733	RAINBOW	96	1006	1112
2189	infomap_91_MASON	91	MASON	914	SCULPTOR	26	203	233
2190	infomap_56_SALTY	56	SALTY	2449	FAT (OF MEAT AND FOOD)	3	50	50
2191	infomap_48_SHOULDER	48	SHOULDER	445	UPPER BACK	17	55	60
2192	infomap_1_GIVE	1	GIVE	2763	CARRY HORIZONTALLY	1	18	19
2193	infomap_1_GIVE	1	GIVE	2073	ROB (VERB)	4	127	131
2194	infomap_2_SEED	2	SEED	1220	TAIL	188	2369	3046
2195	infomap_9_GOOD	9	GOOD	2077	DILIGENT	21	211	247
2196	infomap_10_SON-IN-LAW (OF MAN)	10	SON-IN-LAW (OF MAN)	1217	FATHER	152	2128	2852
2197	infomap_12_TIME	12	TIME	453	RAINY SEASON	10	194	208
2198	infomap_9_GOOD	9	GOOD	1035	GOOD	191	2526	3163
2199	infomap_148_THEN	148	THEN	2093	AFTERWARDS	23	366	434
2200	infomap_1_GIVE	1	GIVE	2069	SOAK (VERB)	2	82	83
2201	infomap_28_LEG	28	LEG	800	THIGH	89	1269	1534
2202	infomap_60_GRIEF	60	GRIEF	1141	PITY	52	310	414
2203	infomap_51_FOG	51	FOG	324	MANIOC FLOUR	13	49	54
2204	infomap_44_FOOD	44	FOOD	12	MIDDAY	82	606	676
2205	infomap_105_AMOUNT	105	AMOUNT	2984	HEAP	19	101	124
2206	infomap_1_GIVE	1	GIVE	1146	AUBERGINE	4	151	182
2207	infomap_1_GIVE	1	GIVE	1766	FINISH	81	642	923
2208	infomap_135_ALONE	135	ALONE	1580	ONLY	77	497	822
2209	infomap_12_TIME	12	TIME	1732	SKY	113	1738	2043
2210	infomap_1_GIVE	1	GIVE	2008	RESCUE	64	485	606
2211	infomap_113_TUESDAY	113	TUESDAY	1697	MONDAY	52	385	416
2212	infomap_101_CUT (WITH SCISSORS)	101	CUT (WITH SCISSORS)	2367	MANDARINE	1	18	22
2213	infomap_1_GIVE	1	GIVE	1041	INCREASE	19	311	559
2214	infomap_58_MOUNTAIN	58	MOUNTAIN	2985	HEIGHT	18	102	121
2215	infomap_46_SOFT	46	SOFT	207	SPARSE	1	8	8
2216	infomap_2_SEED	2	SEED	2181	LIGHT (IN TASTE)	2	25	25
2217	infomap_87_MACHINE	87	MACHINE	900	TRAIN	21	79	85
2218	infomap_37_HOLE	37	HOLE	1794	FURROW	31	411	582
2219	infomap_139_PART	139	PART	779	PART	65	435	654
2220	infomap_21_WORM	21	WORM	1974	CENTIPEDE	57	663	739
2221	infomap_104_STRING	104	STRING	2959	LEASH	18	103	114
2222	infomap_11_CLOTH	11	CLOTH	325	FELT	17	200	230
2223	infomap_37_HOLE	37	HOLE	1465	BOX	25	254	282
2224	infomap_67_GUNPOWDER	67	GUNPOWDER	1798	GUNPOWDER	3	91	92
2225	infomap_9_GOOD	9	GOOD	2541	MIRACLE	2	9	10
2226	infomap_1_GIVE	1	GIVE	1047	PURSUE	55	338	446
2227	infomap_21_WORM	21	WORM	1219	WORM	94	780	952
2228	infomap_46_SOFT	46	SOFT	955	GREASY	2	13	16
